drydown_event_id,Van Genuchten R2,Exponential Decay R2,Linear Regression R2,Hybrid Model R2,Best Model
67,0.37583124858526695,,0.31285886443791866,,Van Genuchten
68,0.7851754282829112,,0.8233474291769497,,Linear Regression
69,0.9524872948017933,,0.9378182113990778,,Van Genuchten
70,0.9314895643260799,0.9512096758769916,0.9483660224801289,0.9512096840946879,Hybrid Model
71,0.9891938482557164,0.9956919053980907,0.9841191951541648,0.9956919372722941,Hybrid Model
72,-0.00020509587093986426,,0.593388854046071,,Linear Regression
73,0.5361916560660726,,0.4891483377356197,,Van Genuchten
74,0.841448116165193,0.8708016309841993,0.7482286458428558,0.871685156843819,Hybrid Model
75,0.8937773250658047,0.9146177412928292,0.9011736270100486,0.9146210063582434,Hybrid Model
76,0.9597847672811963,0.9522540583340547,0.8677665161926038,0.9522666642125214,Van Genuchten
77,0.992087788236549,0.9981414386639109,0.9665285195507398,0.9981415089288653,Hybrid Model
78,-0.00018319798650945351,0.43171661966822183,0.43174689428709057,0.43171662786445786,Linear Regression
79,0.003604680996363019,0.012055938861446291,0.012059178752676925,0.012055941340907705,Linear Regression
80,0.9075991747178856,0.9276457653792114,0.9120338367204576,0.9276473049068779,Hybrid Model
81,0.8877701469157911,0.915163204601202,0.800596957739945,0.9164734069302951,Hybrid Model
82,0.9860517312402006,0.9962545231268074,0.9791870119771713,0.9962547934416353,Hybrid Model
83,-0.07347345926890014,0.6726701793730381,0.6727047920162748,0.6726701815098972,Linear Regression
84,0.8193073666861405,,0.7252010282834935,,Van Genuchten
85,0.9006332265547498,0.9193526715629572,0.8881039841560019,0.9193555152285692,Hybrid Model
86,0.8335448322280702,0.8574358841836265,0.8488736176959748,0.8574412073128461,Hybrid Model
87,0.8718037092792486,0.9024207510287943,0.9000804095146132,0.9024209028771581,Hybrid Model
88,0.9246495091029526,0.9440417040758227,0.9365808406025599,0.9440419456015943,Hybrid Model
89,0.9764621273250911,0.9911481388874747,0.982731757669728,0.991148353707842,Hybrid Model
90,-0.06071982153036992,0.5000745518459355,0.5001046943617904,0.5000745528515964,Linear Regression
91,0.11747716525443352,0.014800004385835397,0.014804065719554393,0.014800005655067783,Van Genuchten
92,-0.0982418425089795,0.0026591300803913143,0.002661005101292413,0.0026591326420251082,Linear Regression
93,0.9357116344386796,0.9593065220873208,0.6785459131992645,0.959711231176124,Hybrid Model
94,0.9364077618009468,0.9582827327879057,0.9539255741416834,0.9582828371254928,Hybrid Model
95,0.9205525321149861,0.9535407981921293,0.9531821654164141,0.953540798531856,Hybrid Model
96,0.9882830995509522,0.9973802471756481,0.9818636637265008,0.997380266999675,Hybrid Model
97,0.13684101647529234,0.03118896351914391,0.031194846622496164,0.03118896493399359,Van Genuchten
98,0.359820627891142,,0.20621619587284468,,Van Genuchten
99,0.888037587094501,,0.8827492629799256,,Van Genuchten
100,0.9014987253956683,0.9162555923118205,0.9067928038378273,0.9162585081228855,Hybrid Model
101,0.9094137304581603,0.9358013099268109,0.9206793578199886,0.935805443264915,Hybrid Model
102,0.9847181325849554,0.9958399867720727,0.983229601540933,0.9958400089347618,Hybrid Model
103,0.18491833281216874,0.0012262786013715887,0.001227426118693975,0.0012262799967736049,Van Genuchten
104,0.6771732056057578,,0.46468644642533163,,Van Genuchten
105,0.7502340365548972,,0.5556536249238402,,Van Genuchten
106,0.322201510709608,0.19602178423496075,0.19603224407535802,0.19602178550599958,Van Genuchten
107,0.9673858030756437,0.9838733576795335,0.9799056904076607,0.9838733769433539,Hybrid Model
108,0.9934001073152657,0.997605436618318,0.9557445572399221,0.9976056434264938,Hybrid Model
109,0.1673346310299484,0.030612042555509977,0.030617315921923405,0.030612043209277795,Van Genuchten
111,0.34270188372384025,0.14426177455325584,0.14427853061614182,0.1442617766768779,Van Genuchten
113,0.0644828816207893,0.005303409465941322,0.0053052747535241584,0.005303413969563908,Van Genuchten
115,0.9406145144367496,0.9519952230054397,0.9510592761448355,0.9519952236285686,Hybrid Model
117,0.9004300192008632,0.8944360204650622,0.8944035509842063,0.8944360205239013,Van Genuchten
119,0.9920488578052428,0.9965660433370954,0.9377938537448571,0.9965663559123967,Hybrid Model
120,0.11326015495460018,0.011478628001238778,0.0114821399967735,0.011478633988255216,Van Genuchten
122,0.7507840333818576,,0.4904005914629693,,Van Genuchten
124,0.8854460329290675,,0.7705962466729048,,Van Genuchten
126,0.9759263444269879,0.9945052960128924,0.9928088710645377,0.9945052969587115,Hybrid Model
128,0.04012640345183005,0.019652989702806378,0.01965906121596417,0.01965299588599989,Van Genuchten
129,0.49031708539454544,0.30040526220319397,0.30042280706792723,0.3004052683689242,Van Genuchten
130,0.6664066712513956,,0.40247657390687863,,Van Genuchten
131,0.8577195813873468,,0.7654765888901501,,Van Genuchten
132,0.4333002673399875,,0.276813731064268,,Van Genuchten
133,0.9825331928459647,0.9899837054864843,0.9884912283618377,0.9899837069827586,Hybrid Model
135,0.9776543833726418,0.9874918010853344,0.9693354010921501,0.9874931769373224,Hybrid Model
137,0.11020896768976551,0.0015711783409823044,0.001572900210564887,0.0015711868856560507,Van Genuchten
139,0.20390845668086877,0.03181525788285944,0.031822970419496444,0.03181525930034457,Van Genuchten
141,0.13345993089854513,0.03696957906164944,0.03697405203676918,0.036969582503066256,Van Genuchten
142,0.458991192865589,0.23862121903803712,0.2386348711042916,0.23862121931427072,Van Genuchten
143,0.39222263013094405,0.25005479554580534,0.25006769044984445,0.25005479565273914,Van Genuchten
155,0.9701006656893332,0.9795645592528489,0.9179087892059699,0.9796068619093388,Hybrid Model
157,0.5663105252380694,0.2443365582876148,0.24435291872318532,0.2443365594196566,Van Genuchten
159,0.3625053121079985,0.19059936019494528,0.1906093663500944,0.19059936040890746,Van Genuchten
161,0.876355074385512,,0.7145901148754267,,Van Genuchten
163,0.992968644516558,0.9985181434117384,0.982333334231898,0.9985181711446263,Hybrid Model
165,0.5941776524007212,,0.3541543372254131,,Van Genuchten
167,0.3721529199793765,0.1915778055004167,0.1915908736290931,0.19157780725094498,Van Genuchten
169,0.5360136457402492,0.2569122264711099,0.256932230173309,0.2569122279005015,Van Genuchten
171,-0.00034226120736380317,0.42384514225560876,0.4238766395995268,0.42384514371342785,Linear Regression
173,0.03906340479770698,0.0029063241832493203,0.0029083461976155967,0.0029063275313616632,Van Genuchten
175,0.7416720817644394,0.4964968964279548,0.49651918443508936,0.49649690239258715,Van Genuchten
177,0.9937047169724363,0.9955513711985884,0.9657810139452132,0.9955513746806091,Hybrid Model
178,0.3204303578626685,0.15137100475049559,0.15138111634874918,0.15137100583609164,Van Genuchten
179,0.4904361110090949,0.2944265643877729,0.29444763177461153,0.29442657043140374,Van Genuchten
180,0.20069959999596487,0.049656671901396665,0.04966260811537648,0.049656673009129015,Van Genuchten
181,-0.09142092196621787,0.4296876019736552,0.42972175285638925,0.4296876052056663,Linear Regression
182,-3.887762184207055e-05,0.14625268272137149,0.14626643391080751,0.14625268386078327,Linear Regression
183,0.006748322298943621,0.07498881788697564,0.07499935835840743,0.07498882532000029,Linear Regression
184,0.9906362711078095,0.9913060089899484,0.9368192938092305,0.991306095742557,Hybrid Model
186,-0.0001431314338384837,0.29627098230853877,0.2962962878519463,0.2962709836066003,Linear Regression
188,0.005538318504113793,0.11674603352010648,0.11676228551685497,0.11674604068058236,Linear Regression
190,-0.02910142094222512,0.09755410802365627,0.09756510476996627,0.09755410973558187,Linear Regression
192,0.33716386513366414,0.07850091871989329,0.07851542947608137,0.07850092403574216,Van Genuchten
194,0.002720479158040634,0.07298546804272987,0.07300189694056158,0.07298548324879062,Linear Regression
196,0.917301758389726,,0.7765494592032611,,Van Genuchten
198,0.9669159261574208,,0.9441098115978243,,Van Genuchten
200,0.9934833851060053,0.9978339188303124,0.9483248317128318,0.9978342634156993,Hybrid Model
201,0.0122370190960851,0.1136091005624007,0.11362500175321599,0.11360910257999857,Linear Regression
202,0.005048460689652812,0.06689069982687501,0.06690152158668805,0.06689070428980437,Linear Regression
203,0.12092576543987055,0.0017688858361705195,0.0017697643801191099,0.0017688884810452832,Van Genuchten
204,0.8629190668387936,,0.7032256044150477,,Van Genuchten
206,0.9273748649171997,,0.6390014077342193,,Van Genuchten
208,0.8615821981521883,,0.812811951542618,,Van Genuchten
210,0.9713872686221576,,0.989119066773934,,Linear Regression
211,0.990947985626846,0.9969472257670497,0.9614114886023317,0.9969473953103557,Hybrid Model
212,0.018917288108038388,0.11586905925505497,0.1158792461938335,0.1158690593467947,Linear Regression
213,0.0100687967732771,0.08216551146664453,0.08217677904657716,0.08216551326776778,Linear Regression
214,0.7384035095622495,,0.43166491374308924,,Van Genuchten
215,-3.79351306500908e-05,0.14340966752460071,0.14342937653539445,0.14340966994242577,Linear Regression
216,0.008327762717886045,0.027249926267736035,0.027256181647917987,0.027249939549904734,Linear Regression
217,0.01531356991669186,0.038394322468484954,0.038400498361983226,0.03839432353264849,Linear Regression
218,0.9941644566484502,0.9970835750028832,0.9709125457739896,0.9970836443766795,Hybrid Model
219,0.019973989193520558,0.04382519024163023,0.0438386516908732,0.04382519901667159,Linear Regression
220,0.00972699815125655,0.07242105917799346,0.07243497618543693,0.07242107020476596,Linear Regression
221,0.15632642411150344,0.03126030109088285,0.03126649009491633,0.031260301659371215,Van Genuchten
222,0.2017357951853388,0.06333147215772572,0.06334229091470467,0.0633314772214505,Van Genuchten
223,0.3543405267604217,0.16598817135701371,0.16600229598931948,0.16598817265981758,Van Genuchten
224,0.4984983017885386,0.36616030700400604,0.3661817174054076,0.3661603073570625,Van Genuchten
225,0.9786693209696833,0.964835343445789,0.9322314468952339,0.9648412863673398,Van Genuchten
226,0.9877251585613785,0.9976636187851502,0.9822814384088364,0.9976636362214841,Hybrid Model
227,-0.04299566567076618,0.033693771975314646,0.03370271965691629,0.033693772601641525,Linear Regression
228,-0.0030846699832975943,0.16025244392187166,0.16027186979834995,0.1602524452717332,Linear Regression
229,0.12155676114120229,0.00026545014696510716,0.00026624545694309276,0.0002654535223283183,Van Genuchten
230,-0.00015126440138701902,0.2818827613225253,0.2819039492100246,0.28188276250004596,Linear Regression
231,0.015343958094143906,0.1606465754006503,0.16066616811302759,0.16064657614553313,Linear Regression
232,0.022396392797025988,0.12696202647074617,0.1269852688634101,0.12696203178844345,Linear Regression
233,0.17890122670718556,0.11180157942283486,0.11181137321248857,0.11180157984859607,Van Genuchten
234,0.9920207938150071,0.9972114097553739,0.9616259310329848,0.997211465595057,Hybrid Model
235,0.12344808163476007,0.006146596364417056,0.006150430255577932,0.006146604125262023,Van Genuchten
236,0.012456211372229409,0.12684831003527108,0.12686432994294872,0.1268483113225808,Linear Regression
237,0.020060052195809086,0.020595018788293173,0.020602440706965708,0.020595020781064788,Linear Regression
238,-0.00010404754350945566,0.22560261019365468,0.22561711040314048,0.22560261150713434,Linear Regression
239,-0.00011941035487872398,0.2709776285936957,0.2709993643707047,0.27097763684027076,Linear Regression
240,-0.019366041738749784,0.07206227622878647,0.0720778677728311,0.07206228933229086,Linear Regression
241,0.00399075616136757,0.07299974706001966,0.07301068655062426,0.07299974906109541,Linear Regression
242,0.006668575275621591,0.04310030715154223,0.043106763230816636,0.043100310408487386,Linear Regression
243,0.9916062194423957,0.9967416739129612,0.9407647816831919,0.9967417074143898,Hybrid Model
245,-0.0002133191234505727,0.41278932977947236,0.41281402338929885,0.41278932993088935,Linear Regression
247,-0.009313656099877665,,0.646136021466567,,Linear Regression
249,-0.00032078354562536937,0.22426643847299654,0.2242840649727068,0.2242664384784877,Linear Regression
251,0.035351146681483536,0.008858463527710358,0.008862739767682482,0.008858473374954379,Van Genuchten
253,0.4189618555949861,0.2858965918056211,0.28591285327668925,0.28589659262565137,Van Genuchten
255,0.9442336266386401,,0.9244954388886365,,Van Genuchten
257,0.9138806901161142,0.933703741794974,0.8728939541485902,0.9338418285087491,Hybrid Model
258,0.1595738997978069,0.17615179856207464,0.1761610787090101,0.17615179861522023,Linear Regression
259,0.9932498876261008,0.9982372709211419,0.9498231222423577,0.998237273678905,Hybrid Model
260,-0.003348804398160876,0.28741680769961786,0.2874383966261137,0.2874168089106469,Linear Regression
261,-0.00021573731946578079,0.45782311387139973,0.45785478929759904,0.4578231151801444,Linear Regression
262,-0.00017278015100608002,0.28507306493469897,0.2850920931883901,0.2850730665010762,Linear Regression
263,0.003833091108789155,0.14725789823262292,0.14727496926458317,0.14725790131353056,Linear Regression
264,0.0007132756811109031,0.05060840973401315,0.0506164589973771,0.05060841324059595,Linear Regression
265,0.11339165653831362,0.06015393394476076,0.060160119142804946,0.060153934842740786,Van Genuchten
266,0.9634995609860761,0.9751709085960306,0.8961946256793236,0.9751887496548536,Hybrid Model
268,0.894737228804658,,0.8849385617840895,,Van Genuchten
270,0.9890055191193339,0.9967577267114127,0.9663194592508582,0.9967583471702972,Hybrid Model
271,-0.017318338113720966,,0.6310039952209465,,Linear Regression
272,-0.11660443102687945,0.35490996431126065,0.35494404551242265,0.35490996731058966,Linear Regression
273,0.03555903716157838,0.10028574918855482,0.10029417978922639,0.10028574994716444,Linear Regression
274,0.6912595514874447,0.5984832536661105,0.5984993803616891,0.5984832597480186,Van Genuchten
275,0.4635576687005093,0.4550699377609091,0.2704885956121319,0.45987111804074177,Van Genuchten
276,0.9652199851138711,0.9796462179957287,0.8878570593500827,0.9797026192891182,Hybrid Model
277,0.9590104934089039,0.971092673566387,0.8354355686474466,0.9711743357661315,Hybrid Model
278,0.6859499892637109,0.6769071846757457,0.2854676686901646,0.6890584455858235,Hybrid Model
279,0.9919156751051664,0.9966165665342258,0.9498663720611478,0.9966175929086912,Hybrid Model
280,0.01397496443172297,0.1638599319392583,0.16387614820579466,0.16385993758911255,Linear Regression
281,-0.00016413258889169668,0.33538016182564345,0.33540533724232113,0.33538016719906316,Linear Regression
